ReducedAccount.,Account,AccountDescription,Date,Historic,CP,Batch,Debit,Credit,DayOfWeek,Month,Year,TransactionAmount,Anomaly,AnomalyScore
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-13,Pagamento A Fornecedor,,42974.0,0.0,251539.47,6,11,2022,251539.47,-1,-0.049180026345210015
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-13,Vlr. Ref. Ted Para 1642-0,,42994.0,220000.0,0.0,6,11,2022,-220000.0,-1,-0.05815482284112261
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-18,Pagamento A Fornecedor,,42976.0,0.0,221752.02,4,11,2022,221752.02,-1,-0.008273172478429958
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-20,"Vlr. Ref. Liq. Nf/Fat. N. 45961-E01, Innospec Do Brasil Importacao E Comercio De Produtos Quimicos Ltda",,42957.0,70193.0,0.0,6,11,2022,-70193.0,-1,-0.00562810373446343
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-20,"Vlr. Ref. Liq. Nf/Fat. N. 45961-E02, Innospec Do Brasil Importacao E Comercio De Produtos Quimicos Ltda",,42957.0,70193.0,0.0,6,11,2022,-70193.0,-1,-0.00562810373446343
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-20,Pagamento A Fornecedor,,42978.0,0.0,1277276.23,6,11,2022,1277276.23,-1,-0.13495348878315638
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-20,Vlr. Ref. Ted Para 1642-0,,42998.0,1329000.0,0.0,6,11,2022,-1329000.0,-1,-0.12695772633309188
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-23,Pagamento A Fornecedor,,42979.0,0.0,450659.09,2,11,2022,450659.09,-1,-0.06415222778890595
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-23,Vlr. Ref. Ted Para 1642-0,,42999.0,181000.0,0.0,2,11,2022,-181000.0,-1,-0.00556361289745666
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-24,"Vlr. Ref. Liq. Nf/Fat. N. 45864-E01, Companhia De Eletricidade Do Estado Da Bahia Coelba",,42959.0,156360.0,0.0,3,11,2022,-156360.0,-1,-0.006323024500449748
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-26,"Vlr. Ref. Liq. Nf/Fat. N. 45891-E01, Operador Nacional Do Sistema Eletrico Ons",,42961.0,204211.8,0.0,5,11,2022,-204211.8,-1,-0.0009739783116654577
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-26,"Vlr. Ref. Liq. Nf/Fat. N. 46053-E01, Elektro Redes S.A.",,42961.0,950322.32,0.0,5,11,2022,-950322.32,-1,-0.07934445302442106
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-26,Pagamento A Fornecedor,,42982.0,0.0,209136.73,5,11,2022,209136.73,-1,-0.0067620476051826195
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-26,Vlr. Ref. Aplicao,,43002.0,0.0,1300000.0,5,11,2022,1300000.0,-1,-0.1185739133035022
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-27,"Vlr. Ref. Liq. Nf/Fat. N. 46040-E01, Norte Energia S.A.",,42962.0,296945.22,0.0,6,11,2022,-296945.22,-1,-0.07417121233802404
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-27,Pagamento A Fornecedor,,42983.0,0.0,420487.76,6,11,2022,420487.76,-1,-0.08267945771971519
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-30,"Vlr. Ref. Liq. Nf/Fat. N. 2548, Energia Sustentavel Do Brasil S.A.",,42963.0,172315.0,0.0,2,11,2022,-172315.0,-1,-0.005944243891072953
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-11-30,Pagamento A Fornecedor,,42984.0,0.0,223060.47,2,11,2022,223060.47,-1,-0.021102107548538473
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-01,"Vlr. Ref. Liq. Nf/Fat. N. 46169-E01, Furukawa Electric Latam S.A.",,42964.0,96000.0,0.0,3,12,2022,-96000.0,-1,-0.001250018655639229
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-02,Pagamento A Fornecedor,,42986.0,0.0,743700.43,4,12,2022,743700.43,-1,-0.10370224381314763
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-02,Vlr. Ref. Ted Para 1642-0,,43007.0,1757000.0,0.0,4,12,2022,-1757000.0,-1,-0.11605112720464228
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-03,Pagamento A Fornecedor,,43112.0,0.0,2179214.93,5,12,2022,2179214.93,-1,-0.14385419209180783
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-03,Vlr. Ref. Ted Para 1642-0,,43154.0,532000.0,0.0,5,12,2022,-532000.0,-1,-0.08371902246969354
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-04,"Vlr. Ref. Liq. Nf/Fat. N. 46174-E01, Instituto De Engenharia Do Parana",,43087.0,70939.73,0.0,6,12,2022,-70939.73,-1,-0.021511468841143966
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-04,"Vlr. Ref. Liq. Nf/Fat. N. 46175-E01, Instituto De Engenharia Do Parana",,43087.0,151081.72,0.0,6,12,2022,-151081.72,-1,-0.054094973124019896
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-04,Pagamento A Fornecedor,,43115.0,0.0,112603.4,6,12,2022,112603.4,-1,-0.042560930410356246
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-07,"Vlr. Ref. Liq. Nf/Fat. N. 45764-E01, Rio Parana Energia Sa",,43088.0,101220.0,0.0,2,12,2022,-101220.0,-1,-0.008531143794860863
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-07,Pagamento A Fornecedor,,43118.0,0.0,330172.28,2,12,2022,330172.28,-1,-0.05984940791835991
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-08,"Vlr. Ref. Liq. Nf/Fat. N. 45886-E01, Elektro Redes S.A.",,43090.0,350741.6,0.0,3,12,2022,-350741.6,-1,-0.07079949935749918
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-08,"Vlr. Ref. Liq. Nf/Fat. N. 46149-E01, Elektro Redes S.A.",,43090.0,632839.66,0.0,3,12,2022,-632839.66,-1,-0.09579000686339856
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-09,Pagamento A Fornecedor,,43122.0,0.0,281493.71,4,12,2022,281493.71,-1,-0.036398873428316714
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-10,Pagamento A Fornecedor,,43124.0,0.0,690335.71,5,12,2022,690335.71,-1,-0.1014698847851283
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-11,"Vlr. Ref. Liq. Nf/Fat. N. 45995-E01, Rio Parana Energia Sa",,43094.0,145695.0,0.0,6,12,2022,-145695.0,-1,-0.04989086721868774
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-11,"Vlr. Ref. Liq. Nf/Fat. N. 45998-E01, Rio Parana Energia Sa",,43094.0,127650.56,0.0,6,12,2022,-127650.56,-1,-0.046939481764885715
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-11,Pagamento A Fornecedor,,43125.0,0.0,504869.12,6,12,2022,504869.12,-1,-0.10325321705038815
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-11,Vlr. Ref. Ted Para Sispag,,43166.0,395000.0,0.0,6,12,2022,-395000.0,-1,-0.10528549603136905
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-14,Pagamento A Fornecedor,,43127.0,0.0,1042929.7,2,12,2022,1042929.7,-1,-0.12104932424204173
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-14,Vlr. Ref. Ted Para 1642-0,,43168.0,358000.0,0.0,2,12,2022,-358000.0,-1,-0.06906265689325086
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-15,"Vlr. Ref. Liq. Nf/Fat. N. 46150-E01, Elektro Redes S.A.",,43096.0,88350.34,0.0,3,12,2022,-88350.34,-1,-0.00041716531243973787
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-17,Pagamento A Fornecedor,,43131.0,0.0,303198.85,5,12,2022,303198.85,-1,-0.038152276033374566
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-17,Vlr. Ref. Ted Para 1642-0,,43174.0,135000.0,0.0,5,12,2022,-135000.0,-1,-0.0038857213124378065
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-18,"Vlr. Ref. Liq. Nf/Fat. N. 46064-E01, Norte Energia S/A",,43100.0,155000.0,0.0,6,12,2022,-155000.0,-1,-0.057081336996191556
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-18,Pagamento A Fornecedor,,43133.0,0.0,98133.09,6,12,2022,98133.09,-1,-0.04008544943601522
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-19,Vlr. Ref. Devoluo De Crdito - Alessandro Presznhuk Filho,33.0,43178.0,759.29,0.0,0,12,2022,-759.29,-1,-0.027375650200842094
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-21,Pagamento A Fornecedor,,43136.0,0.0,396425.88,2,12,2022,396425.88,-1,-0.06856502258859853
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-21,Vlr. Ref. Ted Para 1642-0,,43179.0,277000.0,0.0,2,12,2022,-277000.0,-1,-0.05518496560819108
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-22,Pagamento A Fornecedor,,43138.0,0.0,2749203.17,3,12,2022,2749203.17,-1,-0.15648287242097814
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-22,Vlr. Ref. Ted Para 1642-0,,43181.0,2720000.0,0.0,3,12,2022,-2720000.0,-1,-0.12173743663229486
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-23,"Vlr. Ref. Liq. Nf/Fat. N. 46136-E01, Operador Nacional Do Sistema Eletrico Ons",,43103.0,204211.8,0.0,4,12,2022,-204211.8,-1,-0.03613561655726116
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-23,Pagamento A Fornecedor,,43140.0,0.0,150705.54,4,12,2022,150705.54,-1,-0.012293646287488968
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-24,"Vlr. Ref. Liq. Nf/Fat. N. 2569, Energia Sustentavel Do Brasil S.A.",,43104.0,172315.0,0.0,5,12,2022,-172315.0,-1,-0.01657818643882436
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-24,"Vlr. Ref. Liq. Nf/Fat. N. 46156-E01, Companhia De Eletricidade Do Estado Da Bahia Coelba",,43104.0,163920.0,0.0,5,12,2022,-163920.0,-1,-0.016190363098601113
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-24,Pagamento A Fornecedor,,43141.0,0.0,277837.22,5,12,2022,277837.22,-1,-0.03534107934090713
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-25,"Vlr. Ref. Liq. Nf/Fat. N. 46167-E01, Serra Do Facao Energia S.A.",,43105.0,70195.4,0.0,6,12,2022,-70195.4,-1,-0.021511468841143966
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-25,"Vlr. Ref. Liq. Nf/Fat. N. 46299-E01, Ads Er Eolica Vento Aragano I S/A",,43105.0,63575.35,0.0,6,12,2022,-63575.35,-1,-0.01156647993045834
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-25,Pagamento A Fornecedor,,43143.0,0.0,245521.2,6,12,2022,245521.2,-1,-0.06738550130776311
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-28,"Vlr. Ref. Liq. Nf/Fat. N. 46172-E01, Operador Nacional Do Sistema Eletrico Ons",,43106.0,204211.8,0.0,2,12,2022,-204211.8,-1,-0.03735866146330047
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-28,"Vlr. Ref. Liq. Nf/Fat. N. 46173-E01, Engie Brasil Energia S.A.",,43106.0,217500.0,0.0,2,12,2022,-217500.0,-1,-0.03856592929421976
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-28,Pagamento A Fornecedor,,43146.0,0.0,1365716.3,2,12,2022,1365716.3,-1,-0.1298636786094175
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-28,Vlr. Ref. Ted Para 1642-0,,43189.0,361000.0,0.0,2,12,2022,-361000.0,-1,-0.06906265689325086
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-29,Vlr. Ref. Adto Dell Computadores Do Brasil Ltda,35.0,43148.0,0.0,75564.17,3,12,2022,75564.17,-1,-0.0022106427800512307
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-29,Vlr. Ref. Ted Para 1642-0,,43191.0,125000.0,0.0,3,12,2022,-125000.0,-1,-0.01084382191604727
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-31,Pagamento A Fornecedor,,43151.0,0.0,934488.82,5,12,2022,934488.82,-1,-0.12466627033266808
10,101010020003.0,Banco Itau - c/c 01.642-0,2022-12-31,Vlr. Ref. Ted Para 1642-0,,43195.0,2220000.0,0.0,5,12,2022,-2220000.0,-1,-0.11915963305263944
10,101010020003.0,Banco Itau - c/c 01.642-0,2023-01-01,"Vlr. Ref. Liq. Nf/Fat. N. 45933-E01, Montrafo Servicos Em Transformadores Ltda",,43111.0,4647.0,0.0,6,1,2023,-4647.0,-1,-0.11865643704871409
10,101010020003.0,Banco Itau - c/c 01.642-0,2023-01-01,Vlr. Ref. Tar Cobranca,379.0,43197.0,0.0,17.0,6,1,2023,17.0,-1,-0.10544456004600167
10,101010020003.0,Banco Itau - c/c 01.642-0,2023-01-02,Vlr. Ref. Transf. Entre Filiais,3056.0,43203.0,0.0,2152.71,0,1,2023,2152.71,-1,-0.1670327842564897
10,101010020003.0,Banco Itau - c/c 01.642-0,2023-01-02,Vlr. Ref. Ajuste Fechamento Anual 2022,377.0,43203.0,0.0,0.01,0,1,2023,0.01,-1,-0.16263842639125747
3055,101010020032.0,Banco Ita C/C 72203-3,2022-05-02,Vlr. Ref. Transf. Entre Filiais,3056.0,41566.0,21215.07,0.0,0,5,2022,-21215.07,-1,-0.017579754174816498
3220,101010020035.0,Banco Ourinvest - C/C 75775-6,2022-01-09,Vlr. Ref. Transf Para 75775-6,,40902.0,200901.36,0.0,6,1,2022,-200901.36,-1,-0.07672451526493029
3220,101010020035.0,Banco Ourinvest - C/C 75775-6,2022-01-09,Vlr. Ref. Adto Sorfin Yoshimura Ltd.,35.0,40973.0,0.0,193430.58,6,1,2022,193430.58,-1,-0.04375579112299244
3220,101010020035.0,Banco Ourinvest - C/C 75775-6,2022-03-27,Vlr. Ref. Transf Para 75775-6,,41371.0,110555.57,0.0,6,3,2022,-110555.57,-1,-0.0039646682852932935
3222,101010030006.0,Banco do Brasil C/C 7682-1 Taesa Cabo de Sustentao,2022-02-26,"Vlr. Ref. Liq. Nf/Fat. N. 43157-E01, Transmissora Alianca De Energia Eletrica S/A",,41097.0,528143.55,0.0,5,2,2022,-528143.55,-1,-0.07775230462023652
3222,101010030006.0,Banco do Brasil C/C 7682-1 Taesa Cabo de Sustentao,2022-02-26,Vlr. Ref. Aplicao,,41167.0,0.0,555782.47,5,2,2022,555782.47,-1,-0.08619733964065812
3222,101010030006.0,Banco do Brasil C/C 7682-1 Taesa Cabo de Sustentao,2022-02-27,"Vlr. Ref. Transf Mao De Obra Rec 2344, Taesa Cabo De Sustentao",,41169.0,0.0,542697.98,6,2,2022,542697.98,-1,-0.07211544831225991
3222,101010030006.0,Banco do Brasil C/C 7682-1 Taesa Cabo de Sustentao,2022-02-27,Vlr. Ref. Resgate,,41169.0,572380.22,0.0,6,2,2022,-572380.22,-1,-0.11095186240567967
2841,101010060020.0,Banco do Brasil C/C 6899-3 Embrapii,2022-06-12,"Vlr. Ref. Liq. Nf/Fat. N. 2447, Associacao Brasileira De Pesquisa E Inovacao Industrial - Embrapii",,41857.0,300000.0,0.0,6,6,2022,-300000.0,-1,-0.06690752839372371
2841,101010060020.0,Banco do Brasil C/C 6899-3 Embrapii,2022-06-12,Vlr. Ref. Aplicao,,41958.0,0.0,300000.0,6,6,2022,300000.0,-1,-0.017108744734140147
2841,101010060020.0,Banco do Brasil C/C 6899-3 Embrapii,2022-10-29,"Vlr. Ref. Liq. Nf/Fat. N. 2538, Associacao Brasileira De Pesquisa E Inovacao Industrial - Embrapii",,42675.0,300000.0,0.0,5,10,2022,-300000.0,-1,-0.023978858077651766
2841,101010060020.0,Banco do Brasil C/C 6899-3 Embrapii,2022-10-29,Vlr. Ref. Aplicao,,42787.0,0.0,300000.0,5,10,2022,300000.0,-1,-0.01872269890122613
2841,101010060020.0,Banco do Brasil C/C 6899-3 Embrapii,2022-11-06,Vlr. Ref. Aplicao,,42989.0,0.0,245000.0,6,11,2022,245000.0,-1,-0.049180026345210015
2841,101010060020.0,Banco do Brasil C/C 6899-3 Embrapii,2022-11-06,Vlr. Ref. Resgate,,42989.0,244877.44,0.0,6,11,2022,-244877.44,-1,-0.059821415956959445
2841,101010060020.0,Banco do Brasil C/C 6899-3 Embrapii,2022-12-02,"Vlr. Ref. Liq. Nf/Fat. N. 2557, Associacao Brasileira De Pesquisa E Inovacao Industrial - Embrapii",,42965.0,589790.22,0.0,4,12,2022,-589790.22,-1,-0.09300355731434673
2841,101010060020.0,Banco do Brasil C/C 6899-3 Embrapii,2022-12-02,Vlr. Ref. Aplicao,,43007.0,0.0,520086.22,4,12,2022,520086.22,-1,-0.0773613471247725
3129,101010060071.0,Banco do Brasil C/C 7501-9 Petrobras GDI,2022-01-09,Vlr. Ref. Resgate,,40902.0,276215.61,0.0,6,1,2022,-276215.61,-1,-0.09440256259141788
3129,101010060071.0,Banco do Brasil C/C 7501-9 Petrobras GDI,2022-01-09,Vlr. Ref. Adto Horiba Instruments Incorporated,2857.0,40973.0,0.0,165232.99,6,1,2022,165232.99,-1,-0.042537999807283455
3129,101010060071.0,Banco do Brasil C/C 7501-9 Petrobras GDI,2022-01-09,Vlr. Ref. Adto Catalytic Instruments Gmbh & Co.,2857.0,40973.0,0.0,110982.62,6,1,2022,110982.62,-1,-0.026772781844240368
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-03-27,"Vlr. Ref. Liq. Nf/Fat. N. 2337, Petroleo Brasileiro S A Petrobras",,41293.0,485870.38,0.0,6,3,2022,-485870.38,-1,-0.10873001269948313
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-03-27,Vlr. Ref. Aplicao,,41371.0,0.0,485870.38,6,3,2022,485870.38,-1,-0.06546644632541099
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-08-03,Vlr. Ref. Aplicao,,42178.0,0.0,483305.38,2,8,2022,483305.38,-1,-0.040774549692788375
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-08-03,"Vlr. Ref. Liq. Nf/Fat. N. 2470, Petroleo Brasileiro S A Petrobras",,42241.0,483305.38,0.0,2,8,2022,-483305.38,-1,-0.05798655937656971
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-08-05,Vlr. Ref. Aplicao,,42182.0,0.0,485000.0,4,8,2022,485000.0,-1,-0.03509927221569298
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-08-05,Vlr. Ref. Resgate,,42182.0,287445.63,0.0,4,8,2022,-287445.63,-1,-0.01734375760150053
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-11-20,"Vlr. Ref. Transf Mao Obra Rec 2540, Supercaps P&D",,42998.0,0.0,72630.47,6,11,2022,72630.47,-1,-0.008285236548383423
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-11-20,Vlr. Ref. Resgate,,42998.0,75762.0,0.0,6,11,2022,-75762.0,-1,-0.01280338239456913
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-12-11,"Vlr. Ref. Transf Mao De Obra Rec 2558, Supercaps P&D",,43166.0,0.0,74190.47,6,12,2022,74190.47,-1,-0.030483793056883424
3143,101010060075.0,Banco do Brasil C/C 7530-2 Petrobrs Supercaps P&D,2022-12-11,Vlr. Ref. Resgate,,43166.0,78248.31,0.0,6,12,2022,-78248.31,-1,-0.030874150538114598
10,101010020003.0,Banco Itau - c/c 01.642-0,2023-01-02,Vlr. Ref. Transf. Entre Filiais,3057.0,43205.0,2152.71,0.0,0,1,2023,-2152.71,-1,-0.16752270004788383
3055,101010020032.0,Banco Ita C/C 72203-3,2022-01-19,Pagamento A Fornecedor,,40985.0,0.0,102502.88,2,1,2022,102502.88,-1,-0.006194571468253751
3055,101010020032.0,Banco Ita C/C 72203-3,2022-05-02,Vlr. Ref. Transf. Entre Filiais,3057.0,41568.0,0.0,21215.07,0,5,2022,21215.07,-1,-0.021510977169492684
3055,101010020032.0,Banco Ita C/C 72203-3,2022-07-30,Pagamento A Fornecedor,,42130.0,0.0,328514.64,5,7,2022,328514.64,-1,-0.00312023790975291
3055,101010020032.0,Banco Ita C/C 72203-3,2022-07-30,Vlr. Ref. Transf Da Cta 1642-0,3057.0,42173.0,329000.0,0.0,5,7,2022,-329000.0,-1,-0.02194537354750037
3055,101010020032.0,Banco Ita C/C 72203-3,2022-08-21,"Vlr. Ref. Liq. Nf/Fat. N. 379-E01, Elejor - Centrais Eletricas Do Rio Jordao S.A.",,42257.0,742547.12,0.0,6,8,2022,-742547.12,-1,-0.10931168309030825
3055,101010020032.0,Banco Ita C/C 72203-3,2022-08-24,Vlr. Ref. Aplicao,,42333.0,0.0,408300.0,2,8,2022,408300.0,-1,-0.02952441776785053
3055,101010020032.0,Banco Ita C/C 72203-3,2022-08-26,Pagamento A Fornecedor,,42300.0,0.0,328514.63,4,8,2022,328514.63,-1,-0.004197423363812458
3055,101010020032.0,Banco Ita C/C 72203-3,2022-11-06,Vlr. Ref. Aplicao,,42858.0,0.0,92000.0,6,11,2022,92000.0,-1,-0.020614501589564793
3055,101010020032.0,Banco Ita C/C 72203-3,2022-12-22,Vlr. Ref. Ted Para 72203-3,,43182.0,220000.0,0.0,3,12,2022,-220000.0,-1,-0.04371410958916033
3055,101010020032.0,Banco Ita C/C 72203-3,2022-12-22,Vlr. Ref. Aplicao,,43182.0,0.0,194000.0,3,12,2022,194000.0,-1,-0.03981440142234527
3098,101010020033.0,Banco do Brasil - C/C 7499-3,2022-11-27,Vlr. Ref. Aplicao,,42872.0,0.0,72373.87,6,11,2022,72373.87,-1,-0.008285236548383423
3098,101010020033.0,Banco do Brasil - C/C 7499-3,2022-12-22,Vlr. Ref. Ted Para 72203-3,,43182.0,0.0,220000.0,3,12,2022,220000.0,-1,-0.046526418061351826
3098,101010020033.0,Banco do Brasil - C/C 7499-3,2022-12-22,Vlr. Ref. Resgate,,43182.0,220004.75,0.0,3,12,2022,-220004.75,-1,-0.04371410958916033
3098,101010020033.0,Banco do Brasil - C/C 7499-3,2023-01-01,Vlr. Ref. Tar Ext Meio Magn,377.0,43198.0,0.0,4.75,6,1,2023,4.75,-1,-0.10544456004600167
3098,101010020033.0,Banco do Brasil - C/C 7499-3,2023-01-01,Vlr. Ref. Resgate,,43198.0,4.75,0.0,6,1,2023,-4.75,-1,-0.10490377220196545
3165,101010060080.0,Banco do Brasil C/C 7592-2 Embrapii PP ROTA2030,2022-11-25,"Vlr. Ref. Liq. Nf/Fat. N. 2543, Robert Bosch Limitada",,42960.0,989010.0,0.0,4,11,2022,-989010.0,-1,-0.09333364551518575
3165,101010060080.0,Banco do Brasil C/C 7592-2 Embrapii PP ROTA2030,2022-11-25,Vlr. Ref. Aplicao,,43001.0,0.0,989010.0,4,11,2022,989010.0,-1,-0.11727717371902657
3165,101010060080.0,Banco do Brasil C/C 7592-2 Embrapii PP ROTA2030,2022-12-03,Vlr. Ref. Resgate,,43154.0,146571.88,0.0,5,12,2022,-146571.88,-1,-0.0047692112536681375
3165,101010060080.0,Banco do Brasil C/C 7592-2 Embrapii PP ROTA2030,2022-12-03,Vlr. Ref. Resgate,,43154.0,988428.12,0.0,5,12,2022,-988428.12,-1,-0.10358464981106208
3165,101010060080.0,Banco do Brasil C/C 7592-2 Embrapii PP ROTA2030,2022-12-03,Vlr. Ref. Aplicao,,43154.0,0.0,1135000.0,5,12,2022,1135000.0,-1,-0.12836495499135037
3234,101010060093.0,Banco Ita C/C 05789-5 Projeto Jirau,2022-02-09,"Vlr. Ref. Liq. Nf/Fat. N. 43034-E01, Energia Sustentavel Do Brasil S.A. -Esbr",,41081.0,193699.73,0.0,2,2,2022,-193699.73,-1,-0.012352182182228
3234,101010060093.0,Banco Ita C/C 05789-5 Projeto Jirau,2022-02-27,"Vlr. Ref. Liq. Nf/Fat. N. 43212-E01, Energia Sustentavel Do Brasil S.A. -Esbr",,41098.0,188809.13,0.0,6,2,2022,-188809.13,-1,-0.05478440104029991
3234,101010060093.0,Banco Ita C/C 05789-5 Projeto Jirau,2022-02-27,"Vlr. Ref. Transf Mao De Obra Rec 2343, Jirau Projeto Dmimmad",,41169.0,0.0,156279.2,6,2,2022,156279.2,-1,-0.01154894996197875
3234,101010060093.0,Banco Ita C/C 05789-5 Projeto Jirau,2022-03-27,"Vlr. Ref. Liq. Nf/Fat. N. 43511-E01, Energia Sustentavel Do Brasil S.A.",,41293.0,202724.13,0.0,6,3,2022,-202724.13,-1,-0.05945805409188376
